Datetime,T_amb,wind_speed,wind_dir,sc550,AE_450_700,PM10,BC
3/13/2011 22:00,8.7,0.57,124.75,32.56,1.68695,18.4,1.78
3/13/2011 23:00,8.96,0.91,110.48,16.81,1.56089,13.01,0.79
3/14/2011 0:00,8.87,1,96.75,18.76,1.54174,11.62,0.49
3/14/2011 1:00,8.48,1.09,94.09,22.89,1.59663,11.18,0.43
3/14/2011 2:00,8.2,1.36,76.48,21.37,1.54293,8.5,0.29
3/14/2011 3:00,8.05,1.35,78.98,13.9,1.227,5.71,0.14
3/14/2011 4:00,7.95,1.72,52.9,10.97,1.484,4.71,0.1
3/14/2011 5:00,7.92,1.89,45.25,10.82,1.11286,6.02,0.11
3/14/2011 6:00,8.02,1,26.88,11.32,1.51797,7.91,0.14
3/14/2011 7:00,7.85,1.43,42.9,8.31,1.5507,4.07,0.18
3/14/2011 8:00,7.98,1.12,359.32,8.21,1.13298,10.93,0.28
3/14/2011 9:00,8.46,1.58,54.61,11.66,1.60279,12.45,1.35
3/14/2011 10:00,9.29,1.33,81.09,10.78,1.57035,10.85,1.22
3/14/2011 11:00,9.86,1.22,97.57,10.39,1.73773,10.17,0.81
3/14/2011 12:00,10.44,1.01,148.3,10.98,1.58991,7.14,0.76
3/14/2011 13:00,9.84,1.27,223.41,12.23,1.58364,11.82,2.2
3/14/2011 14:00,9.83,2.01,246.91,9.61,1.29594,11.22,2
3/14/2011 15:00,10.15,2.19,248.58,11.21,1.44699,5.14,1.53
3/14/2011 16:00,9.39,2.68,261.39,9.81,1.2092,11.39,1.24
3/14/2011 17:00,9.51,2.33,255.88,11.18,1.29167,9.29,1.26
3/14/2011 18:00,9.48,2.3,251.13,13.3,1.70601,12.32,1.65
3/14/2011 19:00,9.06,2.13,243.05,19.31,1.76573,20.8,2.38
3/14/2011 20:00,8.48,2.04,242.44,23.23,1.54994,20.47,2.11
3/14/2011 21:00,8.01,1.98,242.05,46.09,1.45617,26.72,2.69
3/14/2011 22:00,8.02,1.97,243.89,28.1,1.32973,22.64,1.66
3/14/2011 23:00,7.94,2.38,242.53,22.9,1.05572,17.97,0.95
3/15/2011 0:00,7.41,1.9,240.19,18.85,1.0154,15.83,0.6
3/15/2011 1:00,6.72,1.17,231.32,22.69,1.14786,17.43,1.29
3/15/2011 2:00,5.8,1.01,230.01,23.45,1.4026,14.34,1.1
3/15/2011 3:00,5.02,0.84,241.36,19.12,1.25633,12.02,0.71
3/15/2011 4:00,4.28,0.53,215.45,16.75,0.96985,10.25,0.44
3/15/2011 5:00,3.64,0.39,216.09,15.86,0.94585,12.01,0.42
3/15/2011 6:00,3.48,0.62,266.73,15.91,0.87464,13.19,0.51
3/15/2011 7:00,3.21,0.56,263.08,15.92,0.90895,14.22,0.95
3/15/2011 8:00,4.17,0.57,188.99,23.03,1.0796,33.81,3.78
3/15/2011 9:00,7.98,0.64,167.17,34.37,1.16952,34.13,7.91
3/15/2011 10:00,10.6,1.11,176.2,21,0.8591,15.03,3.39
3/15/2011 11:00,11.99,1.45,170.08,15.63,0.58273,16.82,0.69
3/15/2011 12:00,13.2,1.75,174.27,14.85,0.75148,14.96,0.84
3/15/2011 13:00,13.82,1.6,202.76,13.39,0.88905,12.42,0.64
3/15/2011 14:00,14.06,2.15,211.76,12.1,0.93997,16.47,0.89
3/15/2011 15:00,13.89,1.59,206.09,12.18,0.81628,14.76,0.72
3/15/2011 16:00,13.42,1.56,160.94,12.54,0.99321,17.06,0.81
3/15/2011 17:00,12.29,0.96,195.81,15.39,1.15265,22.72,1.24
3/15/2011 18:00,11.79,1.28,178.06,15.86,1.0428,18.2,1.61
3/15/2011 19:00,9.62,0.92,205.66,37.44,1.44598,35.47,3.85
3/15/2011 20:00,9.1,0.79,164.99,30.84,1.72723,31.59,3.91
3/15/2011 21:00,8.35,1.41,281.73,34.63,1.71116,18.23,2.97
3/15/2011 22:00,7.75,0.7,288.2,59.99,1.87943,41.98,5.35
3/15/2011 23:00,6.45,0.7,117.89,41.86,1.82623,26.65,3.46
3/16/2011 0:00,6.39,0.72,234.35,25.2,1.76613,19.57,2.27
3/16/2011 1:00,6.59,0.68,279.14,32.09,1.71788,16.96,2.05
3/16/2011 2:00,5.05,0.9,86.66,40.34,1.73909,22.12,2.49
3/16/2011 3:00,4.89,0.65,91.52,18.22,1.53501,9.78,0.99
3/16/2011 4:00,5.09,1.2,52.14,24.07,1.63624,13.39,1.1
3/16/2011 5:00,4.67,2.03,330.84,16.11,1.68484,10,1.32
3/16/2011 6:00,4.81,2.64,329.62,13.08,1.25066,9.11,0.46
3/16/2011 7:00,5.23,2.15,327.28,12.04,1.27947,11.92,0.37
3/16/2011 8:00,6.87,1.58,328.84,14.93,1.20516,16.73,0.78
3/16/2011 9:00,9.49,1.66,316.96,19.23,1.07736,21.71,2.17
3/16/2011 10:00,10.85,2.99,300.9,11.95,1.25325,7.38,1.04
3/16/2011 11:00,11.63,3.74,302.97,17.79,1.22964,11.05,0.54
3/16/2011 12:00,12.18,4.13,301.52,11.91,1.00319,11.69,0.56
3/16/2011 13:00,12.98,4.31,281.71,12.41,1.37742,15.93,0.55
3/16/2011 14:00,13.61,4.27,276.61,12.81,0.92273,15.8,0.61
3/16/2011 15:00,13.56,4.32,275.61,15.61,0.95784,17.66,0.83
3/16/2011 16:00,12.8,3.93,263.73,15.83,1.13173,20.67,1
3/16/2011 17:00,11.94,3.81,268.68,14.73,1.11724,21.81,0.81
3/16/2011 18:00,11.34,3.75,270.51,15.19,1.25424,21.04,0.89
3/16/2011 19:00,10.58,2.54,254.27,23,1.4166,22.71,1.48
3/16/2011 20:00,9.98,2.41,252.53,24.31,1.57813,25.51,2.03
3/16/2011 21:00,9.73,2.65,250.48,23.09,1.28003,23.98,1.3
3/16/2011 22:00,9.42,2.32,246.5,20.85,1.2922,21.2,1.39
3/16/2011 23:00,9.51,1.87,245.44,24.44,1.35053,21.24,1.33
3/17/2011 0:00,9.52,1.96,245.72,33.39,1.15176,22.17,1.12
3/17/2011 1:00,9.64,2.6,257.94,30.44,1.39024,16.7,0.72
3/17/2011 2:00,9.44,2.7,257.08,27.28,1.27286,15.8,0.63
3/17/2011 3:00,9.32,2.32,257.92,24.55,1.42854,13.36,0.44
3/17/2011 4:00,9.27,2.9,261.23,24.34,1.30796,15.59,0.37
3/17/2011 5:00,9.03,3.06,266.21,23.11,1.26118,14.22,0.29
3/17/2011 6:00,8.63,2.72,272.31,22.98,1.15741,16.96,0.35
3/17/2011 7:00,8.79,3.25,272.98,23.29,1.28995,15.76,0.36
3/17/2011 8:00,9.17,3.66,278.41,23.14,1.25058,16.37,0.51
3/17/2011 9:00,10.03,4,286.93,23.31,1.23551,19.97,0.87
3/17/2011 10:00,11.17,4.28,292.05,23.45,1.36814,19.47,0.83
3/17/2011 11:00,12,3.68,290.75,24.17,1.4664,20.69,0.8
3/17/2011 12:00,12.54,3.07,273.2,25.3,1.31297,19.17,0.71
3/17/2011 13:00,13.39,2.7,273.13,26.08,1.36352,18.53,0.89
3/17/2011 14:00,14.71,2.44,262.23,25.3,1.44369,16.75,0.94
3/17/2011 15:00,14.51,2.83,273.24,24.26,1.33131,21.44,0.85
3/17/2011 16:00,15.38,2.44,256.99,24.26,1.3645,21.74,1.04
3/17/2011 17:00,14.51,2.4,258.88,27.56,1.29386,25.99,1.28
3/17/2011 18:00,14.33,2.08,255.11,30.44,1.32747,29.22,1.85
3/17/2011 19:00,12.92,1.68,252.19,39.61,1.34661,38.77,2.52
3/17/2011 20:00,11.49,1.84,253.91,47.17,1.64955,38.92,3.43
3/17/2011 21:00,10.4,1.97,261.75,45.55,1.52626,33.13,2.47
3/17/2011 22:00,9.21,3.03,287.61,27.99,1.23943,21.14,1.04
3/17/2011 23:00,8.03,3.87,300.95,23.33,1.35434,13.6,0.66
3/18/2011 0:00,7.53,3.8,306.76,21.58,1.40242,13.82,0.57
3/18/2011 1:00,7.34,3.83,311.58,23.44,1.34352,14.66,0.59
3/18/2011 2:00,6.99,4,316.98,23.89,1.32906,15.92,0.56
3/18/2011 3:00,6.48,3.83,316.53,22.82,1.33507,15.99,0.52
3/18/2011 4:00,6.01,3.42,314.53,23.35,1.24191,16.26,0.54
3/18/2011 5:00,5.82,2.11,294.28,24.18,1.46895,17.44,0.57
3/18/2011 6:00,5.56,1.47,278.27,26.72,1.30412,21.71,0.7
3/18/2011 7:00,5.17,1.51,292.36,27.97,1.31347,21.94,0.78
3/18/2011 8:00,5.84,2.51,310.01,30.71,1.33034,23.86,1.09
3/18/2011 9:00,8.72,1.59,308.58,36.28,1.36746,43.38,2.21
3/18/2011 10:00,12.31,1.3,329.51,41.45,1.46146,34.16,2.65
3/18/2011 11:00,14.38,1.49,354.31,36.89,1.44951,28.2,1.5
3/18/2011 12:00,17.33,1.06,343.78,34.3,1.50541,24.61,1.31
3/18/2011 13:00,19.37,1.04,104.77,32.06,1.41645,27.52,1.44
3/18/2011 14:00,19.35,1.5,135.15,25.84,1.45577,15.75,1.05
3/18/2011 15:00,20.41,1.34,245.87,22.77,1.51526,16.86,0.9
3/18/2011 16:00,19.09,1.4,263.57,21.03,1.3995,16.7,1.18
3/18/2011 17:00,19.36,1.46,312.49,16.04,1.57085,11.36,0.65
3/18/2011 18:00,18.59,2.08,302.14,18.99,1.53891,18.27,0.95
3/18/2011 19:00,17.07,1.43,299.38,19.93,1.44155,22.04,1.68
3/18/2011 20:00,15.36,1.08,302.86,31.42,1.45645,28.61,5.22
3/18/2011 21:00,14.56,1.69,294.64,32.74,1.64025,28.42,4.23
3/18/2011 22:00,13.41,2.56,295.32,37.84,1.63545,47.72,2.06
3/18/2011 23:00,12.31,2.9,299.18,79.01,1.6843,55.95,2.84
3/19/2011 0:00,11.9,2.7,302.53,85.04,1.71976,44.12,2.64
3/19/2011 1:00,11.52,2.84,318.64,68.73,1.68949,34.43,1.97
3/19/2011 2:00,11.38,2.71,319.13,58.3,1.69483,26.51,1.64
3/19/2011 3:00,11.22,2.55,328.99,47.9,1.75223,25.08,1.39
3/19/2011 4:00,11.18,2.43,322.27,49.35,1.64001,28.65,1.4
3/19/2011 5:00,11.53,2.83,327.34,51.81,1.76629,29.4,1.48
3/19/2011 6:00,11.26,2.41,317.63,55.78,1.82869,33.53,1.69
3/19/2011 7:00,8.88,0.89,55.69,60.86,1.83042,42.68,2.5
3/19/2011 8:00,11.76,0.88,27.77,56.14,1.74756,31.47,2.59
3/19/2011 9:00,13.04,1.57,41.85,49.27,1.80997,46.72,2.07
3/19/2011 10:00,14.89,2.31,44.46,41.22,1.69876,28.65,1.73
3/19/2011 11:00,17.26,1.53,75.81,32.91,1.73764,57.05,1.19
3/19/2011 12:00,18.62,1.93,36.44,28.84,1.73426,11.95,1.01
3/19/2011 13:00,19.85,1.92,52.32,25.79,1.6165,9.58,0.6
3/19/2011 14:00,20.69,1.67,75.04,26.42,1.68569,10.24,0.55
3/19/2011 15:00,20.97,2.04,18.25,19.4,1.67874,8.88,0.45
3/19/2011 16:00,21.1,1.85,355.98,19.61,1.80983,17.66,0.49
3/19/2011 17:00,20.78,1.65,336.75,19.06,1.69471,18.02,0.6
3/19/2011 18:00,20.54,1.28,354.06,20.62,1.54463,16.63,0.88
3/19/2011 19:00,19.19,1.37,16.14,24.4,1.69437,21.87,1.24
3/19/2011 20:00,16.83,1.56,326.31,34.83,1.76478,24.79,2.76
3/19/2011 21:00,15.49,1.24,332.5,73.51,1.7679,44.18,3.82
3/19/2011 22:00,15.17,1.44,332.76,59.21,1.88988,39.17,3.84
3/19/2011 23:00,15.55,1.3,354.54,38.31,1.92184,19.35,1.75
3/20/2011 0:00,15.13,1.66,346.78,39.7,2.01297,19.97,1.7
3/20/2011 1:00,14.27,2.41,322.24,41.08,2.0935,23.04,2.04
3/20/2011 2:00,14.1,2.08,313.39,38.7,1.99109,15.68,1.7
3/20/2011 3:00,13.95,2.12,319.48,22.79,1.82428,12.05,1
3/20/2011 4:00,13.45,1.41,330.83,20.05,1.86324,12.09,0.78
3/20/2011 5:00,12.22,0.72,324.91,19.53,1.96495,12.01,0.87
3/20/2011 6:00,11.75,0.87,331.69,18.11,1.82526,15.53,0.71
3/20/2011 7:00,11.06,0.55,332.53,20.35,1.8222,17.63,0.89
3/20/2011 8:00,13.61,0.52,332.53,24.14,1.79041,20.43,1.52
3/20/2011 9:00,15.12,1.46,33.94,22.75,1.52362,23.24,1.09
3/20/2011 10:00,16.77,1.93,19.27,21.9,1.57547,23.68,0.9
3/20/2011 11:00,18.53,2.28,13.11,17.48,1.87077,16.66,0.55
3/20/2011 12:00,20.31,1.97,14.27,16.6,1.89239,14.93,0.5
3/20/2011 13:00,21.93,1.57,26.02,19.65,1.75867,8.25,0.5
3/20/2011 14:00,22.68,1.61,92.09,19.92,1.83616,13.2,0.49
3/20/2011 15:00,22.81,1.84,349.49,17.73,1.90757,8.61,0.46
3/20/2011 16:00,22.56,2.11,29.74,17.18,1.52481,12.32,0.41
3/20/2011 17:00,22.19,1.85,13.83,16.38,1.97047,16.16,0.43
3/20/2011 18:00,21.93,1.49,8.36,17.26,1.55672,15.16,0.53
3/20/2011 19:00,20.72,1.34,355.58,19.2,1.72673,19.33,0.9
3/20/2011 20:00,18.74,1.41,320.56,29,1.6652,26.44,2.72
3/20/2011 21:00,17.91,1.69,336.26,36.15,1.72451,16.5,2.47
3/20/2011 22:00,17.31,1.07,350.71,22.04,1.70655,16.06,1.65
3/20/2011 23:00,15.9,0.78,349.71,23.85,1.85299,18.18,3.85
3/21/2011 0:00,15.94,1.38,333.01,24.71,1.79783,16.29,3.46
3/21/2011 1:00,15.75,1.88,314.01,16.88,1.5466,24.14,1
3/21/2011 2:00,15.38,2.01,320.53,18.23,1.67818,12.32,0.77
3/21/2011 3:00,14.07,0.83,7.6,17.43,1.78069,8.17,0.68
3/21/2011 4:00,11.54,0.46,41.43,31.87,1.73825,15.53,2.85
3/21/2011 5:00,12.67,1.04,47.57,15.56,1.53997,10.91,0.77
3/21/2011 6:00,10.18,0.96,88.99,18.23,1.86992,19.5,0.88
3/21/2011 7:00,8.71,0.69,116.62,23.75,1.72467,21.74,1.1
3/21/2011 8:00,10.19,0.8,109.59,29.83,1.71015,28.59,1.59
3/21/2011 9:00,13.06,1.08,128.11,37.21,1.77595,38.14,2.56
3/21/2011 10:00,15.65,1.56,177.93,35.63,1.45358,35.83,1.91
3/21/2011 11:00,17.62,1.71,176.78,32.79,1.44431,18.54,1.37
3/21/2011 12:00,18.65,1.54,173.19,37.5,1.47411,93.18,1.11
3/21/2011 13:00,19.4,1.64,178.04,32.88,1.35883,127.12,0.97
3/21/2011 14:00,20.43,1.36,164.94,28.64,1.44519,75.85,0.82
3/21/2011 15:00,20.76,1.44,195.73,28.41,1.52997,59.25,1.01
3/21/2011 16:00,20.85,1.28,176.54,30.28,1.44566,55.24,1.16
3/21/2011 17:00,19.84,1.19,98.48,31.3,1.46696,48.6,1.12
3/21/2011 18:00,19.69,1.08,254.99,31.63,1.54066,42.85,1.35
3/21/2011 19:00,17.87,0.58,185.03,37.82,1.52954,43.98,1.73
3/21/2011 20:00,15.98,0.35,207.92,59.35,1.5397,59.62,6.27
3/21/2011 21:00,15.08,1.06,259.59,63.34,1.55808,63.22,8.47
3/21/2011 22:00,14.19,2.01,320.14,63.64,1.53229,51.73,2.36
3/21/2011 23:00,13.23,2.39,315.98,63.6,1.59316,44.93,2.09
3/22/2011 0:00,12.77,2.31,325.57,67.5,1.4249,46.22,2.15
3/22/2011 1:00,11.63,0.82,169.4,75.66,1.56579,47.56,2.7
3/22/2011 2:00,11.19,1.36,25.28,55.01,1.69629,30.21,1.75
3/22/2011 3:00,10.25,1.5,51.19,35.73,1.87849,22.04,0.89
3/22/2011 4:00,9.68,1.41,70.04,35.6,1.77835,23.48,0.74
3/22/2011 5:00,9.99,1.64,126.22,34.67,1.20384,26.32,0.48
3/22/2011 6:00,9.55,0.75,146.82,34.95,1.17318,26.45,0.45
3/22/2011 7:00,9.32,1.12,76.29,36.84,1.26298,28.62,0.8
3/22/2011 8:00,9.94,2.02,14.6,31.11,1.40609,21.48,0.84
3/22/2011 9:00,11.25,2.75,25.3,28.48,1.45031,23.88,1.23
3/22/2011 10:00,13.01,3.36,29.59,25.21,1.19293,23.98,0.86
3/22/2011 11:00,14.68,2.9,50.14,22.13,1.16248,23.62,0.85
3/22/2011 12:00,15.2,3.08,53.48,28.25,1.15636,31.89,0.81
3/22/2011 13:00,15.56,3.15,44.97,28.41,1.26418,26.31,0.83
3/22/2011 14:00,14.92,2.71,47.47,33.09,1.45605,29.09,1.16
3/22/2011 15:00,15.14,2.82,43.44,38.47,1.31935,48.49,1.35
3/22/2011 16:00,14.68,2.31,78.34,35.79,1.49343,33.73,1.55
3/22/2011 17:00,15.17,3.35,38.49,37.69,1.39103,40.35,1.28
3/22/2011 18:00,13.26,1.74,76.34,31.89,1.45421,35.03,1.79
3/22/2011 19:00,11.95,0.97,87.23,25.16,1.48494,31.48,1.73
3/22/2011 20:00,11.5,1.48,353.97,35.4,1.6168,--,2.99
3/22/2011 21:00,11.52,2.2,347.44,46.67,1.81685,--,2.73
3/22/2011 22:00,10.79,2.54,0.92,27.01,1.62992,--,1.16
3/22/2011 23:00,10.2,2.82,6.34,25.33,1.49337,--,0.88
3/23/2011 0:00,9.89,2.85,23.94,24.75,1.62887,--,0.77
3/23/2011 1:00,9.22,2.94,12.33,23.61,1.66459,--,0.69
3/23/2011 2:00,8.63,3,14.2,22.39,1.36767,--,0.59
3/23/2011 3:00,8.11,3.05,16.97,21.6,1.43943,15.73,0.5
3/23/2011 4:00,7.96,3.2,11.14,22.68,1.19227,17.93,0.44
3/23/2011 5:00,7.61,3,15.19,24.19,1.63989,20.24,0.45
3/23/2011 6:00,7.25,2.96,12.24,25.49,1.4037,19.8,0.44
3/23/2011 7:00,6.98,3.04,14.92,27.43,1.48365,21.14,0.51
3/23/2011 8:00,7.4,3.26,32.5,29.43,1.3913,22.88,0.5
3/23/2011 9:00,8.53,3.67,33.17,31.19,1.3794,28.45,0.8
3/23/2011 10:00,9.85,3.73,39.76,33.88,1.40825,34.4,0.93
3/23/2011 11:00,11.55,3.61,33.15,34.45,1.4728,31.62,0.83
3/23/2011 12:00,12.75,4.21,25.4,36.02,1.27742,32.59,0.93
3/23/2011 13:00,13.68,4.5,22.41,36.03,1.43348,33.83,0.84
3/23/2011 14:00,14.54,4.14,28.11,35.23,1.40987,33.6,0.87
3/23/2011 15:00,15.04,3.9,38.43,31.51,1.34184,34.16,0.95
3/23/2011 16:00,15.13,4.04,27.24,25.63,1.20906,26.55,0.79
3/23/2011 17:00,14.95,3.73,24.04,24.31,1.40117,27.75,0.83
3/23/2011 18:00,14.86,2.92,16.72,23.9,1.28456,29.49,1.16
3/23/2011 19:00,13.7,2.87,4.52,23.89,1.35001,27.25,1.71
3/23/2011 20:00,12.26,2.58,346.31,23.28,1.41919,21.38,1.73
3/23/2011 21:00,11.32,2.54,333.53,27.15,1.60886,22.14,1.81
3/23/2011 22:00,10.5,2.82,329.31,33.83,1.72036,19.5,2.12
3/23/2011 23:00,10.42,2.69,341.26,33.81,1.52711,18.52,1.75
3/24/2011 0:00,10.55,2.24,2.08,18.91,1.55583,14.56,0.77
3/24/2011 1:00,9.86,1.36,34.21,19.1,1.28499,16.83,0.71
3/24/2011 2:00,9.7,1.77,28.91,19.77,1.14798,16.87,0.61
3/24/2011 3:00,9.27,1.87,15.04,20.98,1.30972,18.33,0.68
3/24/2011 4:00,9.49,1.59,43.27,25.11,0.96743,23.28,0.64
3/24/2011 5:00,9.34,1.46,11.58,27.01,1.13007,25.17,0.69
3/24/2011 6:00,9.75,2.51,7.64,34.16,0.71877,32.13,0.64
3/24/2011 7:00,9.58,2.6,3.08,36.61,0.71574,35.03,0.76
3/24/2011 8:00,9.82,2.42,6.47,39.33,0.83052,39.63,0.95
3/24/2011 9:00,11.4,2.59,355.35,47.92,0.88745,48.73,1.7
3/24/2011 10:00,13.45,2.2,15.19,52.1,0.70415,50.13,2.23
3/24/2011 11:00,16.03,2.1,66.67,50.45,0.46587,56.38,0.7
3/24/2011 12:00,17.33,1.91,121.15,63.27,0.18074,76.35,0.88
3/24/2011 13:00,17.03,1.42,115.5,70.15,0.26434,82.16,0.95
3/24/2011 14:00,18.43,1.83,154.91,66.59,0.18905,76.42,1.28
3/24/2011 15:00,18.6,1.62,159.01,64.98,0.27394,79.12,1.01
3/24/2011 16:00,18.59,1.45,154.34,65.57,0.39858,71.44,1.1
3/24/2011 17:00,18.39,1.88,153.94,65.92,0.48845,67.09,1.22
3/24/2011 18:00,17.7,1.43,159.4,66.7,0.46711,69.3,1.84
3/24/2011 19:00,16.59,1.07,145.37,71.34,0.4792,72.91,2.79
3/24/2011 20:00,14.99,0.46,160.76,88.73,0.76889,70.5,4.1
3/24/2011 21:00,14.06,0.56,162.8,100.17,0.94784,--,4.13
3/24/2011 22:00,12.74,0.5,217.37,118.59,1.09698,--,4.91
3/24/2011 23:00,12.34,0.7,277.3,84.19,0.85525,--,4.48
3/25/2011 0:00,12.01,0.87,343.58,88.47,0.87755,--,3.98
3/25/2011 1:00,10.76,0.51,53.96,76.59,0.86476,58.48,2.78
3/25/2011 2:00,10.16,0.45,54.01,69.14,0.7622,56.16,1.8
3/25/2011 3:00,9.83,0.61,59.49,70.59,0.71785,55.87,1.29
3/25/2011 4:00,9.72,0.75,108,72.81,0.60049,70.4,1.17
3/25/2011 5:00,10.17,0.58,118.1,--,--,82.69,0.95
3/25/2011 6:00,11.12,0.74,139.05,--,--,95.19,0.93
3/25/2011 7:00,11.6,0.95,141.18,--,--,97.76,1
3/25/2011 8:00,11.72,1.1,132.03,--,--,96.01,1.43
3/25/2011 9:00,12.62,1.54,158.03,--,--,95.39,1.69
3/25/2011 10:00,13.12,1.67,150.84,--,--,89.04,1.38
3/25/2011 11:00,13.11,1.58,117.75,--,--,90.85,2.53
3/25/2011 12:00,15.83,1.64,148.85,--,--,83.06,1.11
3/25/2011 13:00,17.69,2.11,155.83,--,--,64.59,1.04
3/25/2011 14:00,18.74,2,151.97,--,--,66.35,0.97
3/25/2011 15:00,18.75,1.84,139.96,--,--,65.86,1.03
3/25/2011 16:00,18.7,1.75,143.68,--,--,68.23,1.24
3/25/2011 17:00,18.68,1.73,143.14,--,--,66.4,1.32
3/25/2011 18:00,17,1.38,144.5,--,--,69.1,1.93
3/25/2011 19:00,14.66,1.49,183.31,--,--,70.77,2.65
3/25/2011 20:00,13.33,0.7,229.09,--,--,80.48,4.55
3/25/2011 21:00,13.27,0.85,217.8,--,--,75.28,5.74
3/25/2011 22:00,12.47,1.1,235.57,--,--,36.43,2.25
3/25/2011 23:00,11.61,0.45,201.22,--,--,30.64,1.36
3/26/2011 0:00,10.78,0.44,207.72,--,--,35,2.05
3/26/2011 1:00,11.36,0.9,169.25,--,--,28.89,1.19
3/26/2011 2:00,11.63,1.04,157.39,--,--,24.58,0.85
3/26/2011 3:00,10.92,0.92,136.63,--,--,25.55,0.73
3/26/2011 4:00,11.03,1.14,156.53,--,--,46.69,0.76
3/26/2011 5:00,11.17,1.27,157.58,--,--,55,0.85
3/26/2011 6:00,11.07,1.08,165.2,--,--,50.53,0.86
3/26/2011 7:00,10.88,0.9,142.73,--,--,45.55,0.83
3/26/2011 8:00,11.15,1.2,154.84,--,--,41.78,0.91
3/26/2011 9:00,12.31,1.57,161.93,--,--,32.46,0.71
3/26/2011 10:00,13.24,1.77,162.62,--,--,--,0.76
3/26/2011 11:00,13.88,2.08,162.12,--,--,--,0.83
3/26/2011 12:00,14.52,2.08,166.5,--,--,--,0.71
3/26/2011 13:00,15.84,1.87,178.34,--,--,--,0.73
3/26/2011 14:00,16.74,1.96,193.66,--,--,4.45,0.65
3/26/2011 15:00,17.35,2.57,194.7,--,--,9.68,0.52
3/26/2011 16:00,16.62,2.67,201.68,--,--,20.1,0.55
3/26/2011 17:00,14.88,2.71,197.64,--,--,16.32,0.61
3/26/2011 18:00,14.3,2.39,197.47,--,--,15.83,0.61
3/26/2011 19:00,12.42,2.16,211.69,--,--,25.71,1.75
3/26/2011 20:00,10.06,2.29,241.99,--,--,16.37,1.3
3/26/2011 21:00,9.02,1.32,230.44,--,--,13.72,2.48
3/26/2011 22:00,8.4,1.33,230.8,--,--,16.06,1.89
3/26/2011 23:00,8.04,0.72,233.7,--,--,21.57,2.36
3/27/2011 0:00,7.88,0.5,232.31,--,--,23.54,3.48
3/27/2011 1:00,8.25,0.83,189.02,--,--,10.52,1.05
3/27/2011 2:00,7.91,0.83,200.44,--,--,5.97,0.31
3/27/2011 3:00,--,--,--,--,--,4.81,0.31
3/27/2011 4:00,8.04,0.67,200.37,--,--,8.65,0.26
3/27/2011 5:00,8.12,0.64,198.64,--,--,10.98,0.26
3/27/2011 6:00,8.02,1.05,166.47,--,--,10.48,0.29
3/27/2011 7:00,8,1.02,158.23,--,--,14.52,0.32
3/27/2011 8:00,8.73,1,198.72,--,--,22.86,0.41
3/27/2011 9:00,10.12,1.49,203.96,--,--,32.96,1.32
3/27/2011 10:00,12.14,1.67,214.3,--,--,12.92,0.4
3/27/2011 11:00,12.82,2.09,238.63,--,--,10.1,0.55
3/27/2011 12:00,13.59,2.32,239.45,--,--,11.52,0.6
3/27/2011 13:00,14.62,2.38,249.67,--,--,12.09,0.66
3/27/2011 14:00,14.88,2.68,249.29,--,--,11.1,0.53
3/27/2011 15:00,15.91,2.58,238.26,--,--,9.55,0.68
3/27/2011 16:00,15.45,2.8,241.32,--,--,14.06,0.56
3/27/2011 17:00,14.76,2.87,254.5,--,--,13.6,0.5
3/27/2011 18:00,13.99,2.49,239.86,--,--,19.43,0.76
3/27/2011 19:00,13.11,2.11,244.13,--,--,22.57,1.09
3/27/2011 20:00,12.1,1.91,250.67,--,--,24.63,1.26
3/27/2011 21:00,11.51,1.57,248.69,--,--,23.88,1.19
3/27/2011 22:00,11.06,1.64,247.92,--,--,23.28,0.94
3/27/2011 23:00,10.45,1.43,244.21,--,--,20,0.73
3/28/2011 0:00,10,1.08,239.64,--,--,20.86,0.9
3/28/2011 1:00,10.34,1.12,237.66,--,--,--,0.68
3/28/2011 2:00,10.37,0.9,235.08,--,--,--,0.52
3/28/2011 3:00,10.1,0.72,228.83,--,--,--,0.4
3/28/2011 4:00,9.17,0.83,246.7,--,--,--,0.45
3/28/2011 5:00,8.68,0.9,235.19,--,--,--,0.7
3/28/2011 6:00,8.37,0.75,250.45,--,--,--,0.98
3/28/2011 7:00,7.96,0.43,217,--,--,--,3.06
3/28/2011 8:00,9.02,0.55,195.43,--,--,38.44,6.94
3/28/2011 9:00,10,0.86,191.61,--,--,29.25,4.02
3/28/2011 10:00,10.82,0.98,178.27,--,--,29.99,2.08
3/28/2011 11:00,13.36,1.3,197.87,--,--,24.36,1.22
3/28/2011 12:00,14.31,1.6,205.23,--,--,25.95,1.39
3/28/2011 13:00,14.94,1.83,201.4,--,--,27.52,1.21
3/28/2011 14:00,15.54,1.71,205.07,--,--,22.79,1.17
3/28/2011 15:00,14.12,1.84,220.6,--,--,27.75,1.59
3/28/2011 16:00,13.52,1.86,223.1,--,--,24.98,2.2
3/28/2011 17:00,12.7,1.5,230.21,--,--,27.49,2.42
3/28/2011 18:00,12.25,1.44,230.97,--,--,24.31,2.71
3/28/2011 19:00,11.89,1.14,207.45,--,--,31.39,3.26
3/28/2011 20:00,11.62,1.24,209.5,--,--,27.15,2.3
3/28/2011 21:00,11.09,1.25,202.97,--,--,19.97,1.41
3/28/2011 22:00,10.73,0.97,181.53,--,--,18,0.78
3/28/2011 23:00,10.74,0.82,168.78,--,--,21.02,3.21
3/29/2011 0:00,10.93,1.17,165.6,--,--,12.32,0.44
